id,created_at,updated_at,user,name,phone,email,courier,shippingMethod,shippingCost,totalProduct,totalPrice,transactionId
651,2023-11-03 07:17:52,2023-11-03 07:17:52,651,mujianto,(703)526-5833x914,mujianto@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,48500,trs-8af2975b-389c-42e9-81c7-2e2e69f5e879
652,2023-11-03 07:17:52,2023-11-03 07:17:52,652,puji astuti,884.511.8725,puji_astuti@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,559500,trs-3eec2535-9ee8-4b0b-87c1-95f66722ceef
653,2023-11-03 07:17:52,2023-11-03 07:17:52,653,ahmad aji supriono,(687)662-4889x0608,ahmad_aji_supriono@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,558500,trs-f5dbbd47-809c-48d5-a6ca-99eae15d1059
654,2023-11-03 07:17:52,2023-11-03 07:17:52,654,rifa'i dwi cahyo,346.866.2044x122,rifa'i_dwi_cahyo@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,134500,trs-402d5987-675a-4f74-843a-ccdc7fa78af8
655,2023-11-03 07:17:52,2023-11-03 07:17:52,655,ayla amelia nur,(908)806-0355x5764,ayla_amelia_nur@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,196000,trs-9ae04f48-24a4-4826-a753-f46c6f76bba2
656,2023-11-03 07:17:52,2023-11-03 07:17:52,656,karmidi,449.654.2519,karmidi@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,3037000,trs-b60d01c9-99af-4393-8f53-11c6bfac1efb
657,2023-11-03 07:17:52,2023-11-03 07:17:52,657,wilmaini,(701)679-3890x717,wilmaini@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,295000,trs-2aabe762-e9ac-4d00-b077-de63a38d6db1
658,2023-11-03 07:17:52,2023-11-03 07:17:52,658,debyo widya anggara,624.271.7784x60092,debyo_widya_anggara@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,238000,trs-3ed7bb00-14bf-4978-8a5a-e17acd831a9f
659,2023-11-03 07:17:52,2023-11-03 07:17:52,659,silvi widya pangesti,966.294.9241x27977,silvi_widya_pangesti@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,257000,trs-c36ed9c1-c890-4f36-9489-78ba60e507bb
660,2023-11-03 07:17:52,2023-11-03 07:17:52,660,auliya nur syahidah,+1-844-561-6840,auliya_nur_syahidah@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,307000,trs-7ed8974b-cc73-4d84-accf-093463e9db35
661,2023-11-03 07:17:52,2023-11-03 07:17:52,661,azzah rotun nisa almufidah,3018224218,azzah_rotun_nisa_almufidah@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,117000,trs-654d401c-e2c5-4e03-a6bc-904f364ef778
662,2023-11-03 07:17:52,2023-11-03 07:17:52,662,sariman,611.265.3112,sariman@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,43010,trs-581e011f-b16c-4c62-807c-a84c03893a13
663,2023-11-03 07:17:52,2023-11-03 07:17:52,663,parni,+1-215-427-2112x9194,parni@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,44900,trs-3f95f655-17d4-4eb5-af43-1e09917c41c0
664,2023-11-03 07:17:52,2023-11-03 07:17:52,664,haspar sutedi,343-322-5839x30965,haspar_sutedi@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,142500,trs-7e896cb3-5ebb-4d28-98b1-04c943f62f3c
665,2023-11-03 07:17:51,2023-11-03 07:17:51,665,sudarmi,4733875112,sudarmi@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,51900,trs-0d8d67a1-9741-4de5-87aa-fff1fdc9fca8
666,2023-11-03 07:17:51,2023-11-03 07:17:51,666,suparno,722-418-2774x54210,suparno@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,884700,trs-b223e44a-96fd-405c-9989-554426e56379
667,2023-11-03 07:17:51,2023-11-03 07:17:51,667,dewi fitria,001-429-274-5463,dewi_fitria@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,714000,trs-a2f8fba7-61f8-47cd-8bc2-b241deab01ad
668,2023-11-03 07:17:51,2023-11-03 07:17:51,668,hadista nadratul zanah,(698)453-5540x4975,hadista_nadratul_zanah@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,104100,trs-a9f3b46b-e440-434e-a257-551eabfce438
669,2023-11-03 07:17:51,2023-11-03 07:17:51,669,rafkan djovanka al fariz,(293)671-4861x91643,rafkan_djovanka_al_fariz@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,230900,trs-68e24597-c1c9-464c-af1e-9edb19d8b976
670,2023-11-03 07:17:51,2023-11-03 07:17:51,670,volint,001-547-914-1330x539,volint@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,1877300,trs-ef4017de-25ef-400a-818a-d38f95216863
671,2023-11-03 07:17:51,2023-11-03 07:17:51,671,sri natalia,(586)274-3451x744,sri_natalia@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,2807000,trs-35d3ed30-a1b7-41d8-9421-b7c0fafc8037
672,2023-11-03 07:17:51,2023-11-03 07:17:51,672,virly karista balqis,4257479036,virly_karista_balqis@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,259000,trs-d572cf82-f5da-44dd-92cf-7769533a2944
673,2023-11-03 07:17:51,2023-11-03 07:17:51,673,wasyaraffa al hafiz,001-202-529-0197x56658,wasyaraffa_al_hafiz@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,3837000,trs-c7b2749d-a556-484e-9a28-31176d8be69a
674,2023-11-03 07:17:51,2023-11-03 07:17:51,674,nur sodik,724.866.3860,nur_sodik@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,1061802,trs-18d2ff86-61b1-46a7-95a2-3840f20847a1
675,2023-11-03 07:17:51,2023-11-03 07:17:51,675,siti indah syah,(869)969-6866x155,siti_indah_syah@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,1609000,trs-5e5f708f-9fb5-4a99-b3b9-7c0d80e1eb5e
676,2023-11-03 07:17:51,2023-11-03 07:17:51,676,nadhirotul khusniah,(609)822-3979x991,nadhirotul_khusniah@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,126000,trs-71601764-2bcc-467a-b3fb-056b856e94cd
677,2023-11-03 07:17:51,2023-11-03 07:17:51,677,dewi masitoh,950-875-4898,dewi_masitoh@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,137000,trs-36338e19-1ec9-4a24-86b8-b2c3f4a9235f
678,2023-11-03 07:17:51,2023-11-03 07:17:51,678,ach. moehaimin alwi,541.990.6845x55413,ach._moehaimin_alwi@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,145000,trs-143014e2-9809-4496-88bd-e10f792e4fa0
679,2023-11-03 07:17:51,2023-11-03 07:17:51,679,siti aisyah,(629)818-8565x09563,siti_aisyah@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,33000,trs-511e5f5d-8c7a-4c79-9921-5b5c204f34e5
680,2023-11-03 07:17:51,2023-11-03 07:17:51,680,muhammad faizin alwi,8118250286,muhammad_faizin_alwi@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,247000,trs-8af45a48-02a6-47fc-b858-a0e04bbc1cab
681,2023-11-03 07:17:51,2023-11-03 07:17:51,681,sarno,+1-497-222-2236x2278,sarno@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,139000,trs-037ea69b-191b-49b9-829d-a3f8ac8b2dfc
682,2023-11-03 07:17:51,2023-11-03 07:17:51,682,giyem,264.910.9707,giyem@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,173000,trs-7fa87909-74be-4de6-ad57-ed0c2e578a41
683,2023-11-03 07:17:51,2023-11-03 07:17:51,683,siti khasanah,+1-387-585-6670x1519,siti_khasanah@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,267000,trs-cf148d5c-18bf-4b05-98d5-d49d1f848174
684,2023-11-03 07:17:50,2023-11-03 07:17:50,684,andrianto,411.414.7410,andrianto@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,159000,trs-8925a568-7c33-49e1-9bf3-f3ca31f7edf5
685,2023-11-03 07:17:50,2023-11-03 07:17:50,685,tri purwanti,810.591.7016x1865,tri_purwanti@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,167000,trs-e83356b8-e415-4b8f-ab36-71b35bd3404f
686,2023-11-03 07:17:50,2023-11-03 07:17:50,686,fajri syahdan naufal,+1-424-541-5829x201,fajri_syahdan_naufal@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,31900,trs-6e44d4a9-fff2-433e-a435-cfcb9e080323
687,2023-11-03 07:17:50,2023-11-03 07:17:50,687,wahidi,(616)979-8757x68526,wahidi@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,99900,trs-515f55d7-763f-42d1-aad9-b0e3f439769a
688,2023-11-03 07:17:50,2023-11-03 07:17:50,688,jasiah,401.210.5971x508,jasiah@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,169900,trs-18f5efba-abb3-47c8-bb37-af0d20df8f77
689,2023-11-03 07:17:50,2023-11-03 07:17:50,689,eliyuswisnawaty,001-804-356-0942,eliyuswisnawaty@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,151900,trs-f5acec6b-d2e0-40d3-9853-d362dffc35a9
690,2023-11-03 07:17:50,2023-11-03 07:17:50,690,sukijan,+1-906-306-8146,sukijan@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,55900,trs-f2be1339-7c4d-482d-b80a-a7641d1f30c7
691,2023-11-03 07:17:50,2023-11-03 07:17:50,691,sudarmi,675-777-1432x1677,sudarmi@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,56500,trs-148d2a78-9824-4d70-bd71-68d0f24b8d42
692,2023-11-03 07:17:50,2023-11-03 07:17:50,692,siti zaenap,(956)414-5322x43328,siti_zaenap@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,558500,trs-59cb8602-23d1-431c-9904-e4171359be4a
693,2023-11-03 07:17:50,2023-11-03 07:17:50,693,sodikin,(732)849-6156x805,sodikin@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,551500,trs-09e8c7cf-795a-4050-86f9-f2202bdaeee9
694,2023-11-03 07:17:50,2023-11-03 07:17:50,694,mas' ud,001-622-951-1065x276,mas'_ud@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,142500,trs-ec3b9e05-26e0-45f7-8bd7-f15b491abd95
695,2023-11-03 07:17:50,2023-11-03 07:17:50,695,sutinem,5279446927,sutinem@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,195000,trs-766f87a4-2d5b-4ec5-afaa-b8ad0c1ae37e
696,2023-11-03 07:17:50,2023-11-03 07:17:50,696,ahmad safi'i,425-231-2945x3146,ahmad_safi'i@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,3030000,trs-0d2c8d6b-cf03-46ca-93a4-2e3e35895e56
697,2023-11-03 07:17:50,2023-11-03 07:17:50,697,habibi nurrohim,(778)421-5751x7534,habibi_nurrohim@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,303000,trs-0854b884-c143-4b43-9021-797add96f3e4
698,2023-11-03 07:17:50,2023-11-03 07:17:50,698,sulasikin nasukah,398-963-9815x34065,sulasikin_nasukah@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,237000,trs-f0cb597f-86a4-4386-b076-caf463bfca73
699,2023-11-03 07:17:50,2023-11-03 07:17:50,699,jamilatun azizah,(899)519-0918,jamilatun_azizah@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,250000,trs-98e977b7-9440-4449-ae75-879cc906c7a8
700,2023-11-03 07:17:50,2023-11-03 07:17:50,700,suparlan,882-592-7055x839,suparlan@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,315000,trs-83db6627-0f69-4478-96da-fbdc36b660ca
701,2023-11-03 07:17:50,2023-11-03 07:17:50,701,sulastri,5435437371,sulastri@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,116000,trs-33b0c58a-f536-4aec-8e2b-4fade2946f67
702,2023-11-03 07:17:50,2023-11-03 07:17:50,702,widyo wati,+1-557-590-1300x8098,widyo_wati@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,36010,trs-e2a8aedf-368d-4549-936f-ae2bb998c581
703,2023-11-03 07:17:50,2023-11-03 07:17:50,703,wiwit widia wati,001-632-872-1689,wiwit_widia_wati@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,52900,trs-a4b65df2-597d-40d7-9dd6-6aee02189c6c
704,2023-11-03 07:17:50,2023-11-03 07:17:50,704,wulandari,+1-880-844-9011x97204,wulandari@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,141500,trs-3f8e741a-789b-46d1-aa01-11f5b92e3daf
705,2023-11-03 07:17:50,2023-11-03 07:17:50,705,kirno yudi,(245)907-7007x68195,kirno_yudi@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,44900,trs-d0024a4a-b673-4960-ba4f-535742fc99d9
706,2023-11-03 07:17:50,2023-11-03 07:17:50,706,lilik mujiati,847-620-2928,lilik_mujiati@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,892700,trs-b86c45a5-cc05-4b95-b51e-f523ce64f04d
707,2023-11-03 07:17:49,2023-11-03 07:17:49,707,shofiyyatun dzakiroh,402.510.6540,shofiyyatun_dzakiroh@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,713000,trs-d456ce0c-8490-4e90-804e-ee092f74002e
708,2023-11-03 07:17:49,2023-11-03 07:17:49,708,wulan maratussholikha,(574)201-5958x86614,wulan_maratussholikha@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,97100,trs-2e5db1d0-4cf4-4547-9a1f-6d147e9d3b44
709,2023-11-03 07:17:49,2023-11-03 07:17:49,709,aris tiono,504.639.1863x82746,aris_tiono@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,238900,trs-2c7d7fc9-6ec5-4775-9108-bda9861f2d2b
710,2023-11-03 07:17:49,2023-11-03 07:17:49,710,sitti julaeha,336.485.3126,sitti_julaeha@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,1876300,trs-916593bd-a5b9-4b13-a28e-4d334284efdb
711,2023-11-03 07:17:49,2023-11-03 07:17:49,711,ibnu mirza hamizan alfaeyza,992.512.5826x84849,ibnu_mirza_hamizan_alfaeyza@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,2800000,trs-453db983-b81a-43a6-a98d-8d988a5a2621
712,2023-11-03 07:17:49,2023-11-03 07:17:49,712,apri hantoro,(613)417-8132x73459,apri_hantoro@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,267000,trs-2b29a537-c5d8-4601-b9f3-2ff40dd9201c
713,2023-11-03 07:17:49,2023-11-03 07:17:49,713,suratman,+1-260-759-7804,suratman@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,3836000,trs-797712c5-d4ee-4540-a339-a26100d2717f
714,2023-11-03 07:17:49,2023-11-03 07:17:49,714,mucharomatun,(431)441-7574x8997,mucharomatun@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,1054802,trs-156f5336-d0c0-44cf-9e03-be224437ec59
715,2023-11-03 07:17:49,2023-11-03 07:17:49,715,rensy herwinda,(298)652-8755x0317,rensy_herwinda@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,1617000,trs-ea9dd6a0-b79b-478c-b794-dc7b35eb0df0
716,2023-11-03 07:17:49,2023-11-03 07:17:49,716,sukarmin,942.456.7896x4812,sukarmin@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,125000,trs-16d53a70-4e97-4687-95ed-b6503e05b708
717,2023-11-03 07:17:49,2023-11-03 07:17:49,717,saniri,267-205-1500x940,saniri@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,130000,trs-e5daa19e-eec6-42fc-be8f-c8aeb0dbb090
718,2023-11-03 07:17:49,2023-11-03 07:17:49,718,firda ramadan,548-328-1343x2091,firda_ramadan@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,153000,trs-e88528ae-d798-410b-a62e-6c7249826619
719,2023-11-03 07:17:49,2023-11-03 07:17:49,719,fauzi hidayat,988.967.0503x036,fauzi_hidayat@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,32000,trs-02058d6f-3fd0-4067-bb83-c9177048c2f6
720,2023-11-03 07:17:49,2023-11-03 07:17:49,720,ahmad suyadi,724-756-1665,ahmad_suyadi@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,240000,trs-364c1871-0872-4102-97b3-1b567a8d0976
721,2023-11-03 07:17:49,2023-11-03 07:17:49,721,nuriah,719-299-8331x296,nuriah@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,147000,trs-60a41442-199b-4ff9-9184-5966a0665c2b
722,2023-11-03 07:17:49,2023-11-03 07:17:49,722,irma lestari,001-645-658-8009x775,irma_lestari@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,172000,trs-7ddd2740-f49a-4f3a-8396-99d138c4081a
723,2023-11-03 07:17:49,2023-11-03 07:17:49,723,nur kholifah,251-263-1043,nur_kholifah@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,260000,trs-46572d9f-42fc-4424-bb71-b65941693656
724,2023-11-03 07:17:49,2023-11-03 07:17:49,724,muhammad abdul rohman,353-700-7681x61132,muhammad_abdul_rohman@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,167000,trs-757d9e7d-65ca-4627-9acb-a19e0ab94e5b
725,2023-11-03 07:17:49,2023-11-03 07:17:49,725,yendra putra,802-627-1084x0875,yendra_putra@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,166000,trs-496f3f69-0853-473d-8614-45d2bd5b7560
726,2023-11-03 07:17:49,2023-11-03 07:17:49,726,reni sriyati,965.799.0892,reni_sriyati@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,24900,trs-1f713119-537b-41c0-b720-b6102aebe62b
727,2023-11-03 07:17:49,2023-11-03 07:17:49,727,rudi saputra,+1-369-888-7855,rudi_saputra@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,107900,trs-aee877a7-96ce-42dc-9e4b-0580ab1805ee
728,2023-11-03 07:17:49,2023-11-03 07:17:49,728,ervi lidya wati,(696)322-2140x7117,ervi_lidya_wati@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,168900,trs-aaa69afc-aa75-437d-95db-0cef691b36a3
729,2023-11-03 07:17:48,2023-11-03 07:17:48,729,agus setiawan,405.332.3070,agus_setiawan@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,144900,trs-791e6e30-fdff-441b-a920-97f72591576b
730,2023-11-03 07:17:48,2023-11-03 07:17:48,730,tesa rismiani,001-794-474-3008x76556,tesa_rismiani@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,63900,trs-cb98928d-c511-4335-86e6-a7c5417d1c5e
731,2023-11-03 07:17:48,2023-11-03 07:17:48,731,ellenna yuliani putri. s,489.922.7458,ellenna_yuliani_putri._s@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,55500,trs-32ea6c11-e907-41de-add1-8a38d53ca12b
732,2023-11-03 07:17:48,2023-11-03 07:17:48,732,saiman,001-998-451-9249x5708,saiman@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,551500,trs-f4a3b23f-d0a5-4b0f-93bd-47c510bc5c1d
733,2023-11-03 07:17:48,2023-11-03 07:17:48,733,surti,246-762-6507,surti@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,559500,trs-6f0f4fe6-207f-44f9-81c6-15222037617e
734,2023-11-03 07:17:48,2023-11-03 07:17:48,734,pirawati,275-741-8423x5132,pirawati@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,141500,trs-de37213f-a782-46a7-b132-d91541e73db2
735,2023-11-03 07:17:48,2023-11-03 07:17:48,735,triani,733.882.6338x86842,triani@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,188000,trs-a9f35d59-32fb-439c-b4e6-a8dce3f39b48
736,2023-11-03 07:17:48,2023-11-03 07:17:48,736,darma sahputra,3999201900,darma_sahputra@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,3038000,trs-7694fb1e-b7c0-4d45-ac82-96cbb49c1d36
737,2023-11-03 07:17:48,2023-11-03 07:17:48,737,supriani,(335)278-7927x0517,supriani@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,302000,trs-b263d988-76b6-4317-a8dd-15bfb1796953
738,2023-11-03 07:17:48,2023-11-03 07:17:48,738,rhamasya damar,+1-299-340-7142,rhamasya_damar@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,230000,trs-98a74d5c-2038-4848-be5e-fd5e53157fc6
739,2023-11-03 07:17:48,2023-11-03 07:17:48,739,supratman,+1-629-525-8855x66466,supratman@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,258000,trs-370d2598-5a2a-459e-a2f8-40c44d690a6f
740,2023-11-03 07:17:47,2023-11-03 07:17:47,740,nanang mujahid,953.728.4123x8634,nanang_mujahid@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,314000,trs-810d8cce-dcbb-457b-9791-788c036f3907
741,2023-11-03 07:17:47,2023-11-03 07:17:47,741,siti imaroh,001-284-365-5500x37687,siti_imaroh@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,109000,trs-4cfbe9b7-7d37-4c40-bd49-d8a6f72deadb
742,2023-11-03 07:17:47,2023-11-03 07:17:47,742,rizal kurniawan,(619)769-5065,rizal_kurniawan@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,44010,trs-d83a427c-0915-4969-bbb3-3f730fd6db0b
743,2023-11-03 07:17:47,2023-11-03 07:17:47,743,nur laila,242-765-4944,nur_laila@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,51900,trs-5272ebf9-af79-46f8-8942-82f8fe6490bd
744,2023-11-03 07:17:47,2023-11-03 07:17:47,744,hamdan muzakir,972-281-1036,hamdan_muzakir@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,134500,trs-7c942dca-7673-413e-bcf6-61b423685498
745,2023-11-03 07:17:46,2023-11-03 07:17:46,745,hadi mardiansah,+1-986-506-8151x650,hadi_mardiansah@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,52900,trs-79ff8650-114e-4003-922f-2a3fabfdca5e
746,2023-11-03 07:17:46,2023-11-03 07:17:46,746,aziz,001-233-922-7091x30820,aziz@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,891700,trs-4babcf58-c47a-4346-866e-3b956939808b
747,2023-11-03 07:17:46,2023-11-03 07:17:46,747,suyoto,(359)675-9487x234,suyoto@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,706000,trs-6085f26e-8ffa-4618-b8bc-4eddaad68b2c
748,2023-11-03 07:17:46,2023-11-03 07:17:46,748,binar,+1-526-643-0958x6334,binar@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,105100,trs-e38004e3-bacb-451e-9a79-5d20edcfa4e6
749,2023-11-03 07:17:46,2023-11-03 07:17:46,749,alek susanto,700-494-9005,alek_susanto@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,237900,trs-ae75203b-6a8e-4dbe-8411-fd78e0871749
750,2023-11-03 07:17:46,2023-11-03 07:17:46,750,aris setianto,001-332-418-1237x190,aris_setianto@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,1869300,trs-36d0f270-31a5-4740-945f-5392956a0432
751,2023-11-03 07:17:46,2023-11-03 07:17:46,751,siti zaenab,(656)383-6831x36618,siti_zaenab@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,2808000,trs-12d66c92-186c-414f-b97c-a2f5187461f7
752,2023-11-03 07:17:46,2023-11-03 07:17:46,752,teguh adi wijaya,915-359-8122,teguh_adi_wijaya@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,266000,trs-48302a81-51b0-4e61-88ea-c42c6712a09f
753,2023-11-03 07:17:46,2023-11-03 07:17:46,753,suwarmin,+1-542-253-3194x0572,suwarmin@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,3829000,trs-c52a35cf-4441-485c-a631-560c11413716
754,2023-11-03 07:17:46,2023-11-03 07:17:46,754,wulandari,930-984-1177,wulandari@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,1062802,trs-13acc9e2-b5b2-4498-8331-b9ed254c388a
755,2023-11-03 07:17:46,2023-11-03 07:17:46,755,iqbal akbar ghofur,001-880-966-6169x0305,iqbal_akbar_ghofur@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,1616000,trs-e04f8e4f-e7cd-401b-a2f9-a8b62b0acc11
756,2023-11-03 07:17:46,2023-11-03 07:17:46,756,mardani satra,(456)935-4499,mardani_satra@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,118000,trs-d5a9f366-5eab-427a-94e2-4454d0c4f022
757,2023-11-03 07:17:46,2023-11-03 07:17:46,757,fitria wulandari,+1-425-653-1209x290,fitria_wulandari@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,138000,trs-d8e4cd6d-79b4-45da-99e0-75cee18de656
758,2023-11-03 07:17:46,2023-11-03 07:17:46,758,bastiur,001-915-816-8023,bastiur@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,152000,trs-6d638586-f592-4ecb-8640-582a4abd33a9
759,2023-11-03 07:17:46,2023-11-03 07:17:46,759,endah susanti,497.580.7351x853,endah_susanti@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,25000,trs-35fbd986-a69c-4491-8186-73ec75f8dfcc
760,2023-11-03 07:17:46,2023-11-03 07:17:46,760,olivvia febby santika,(604)720-3476,olivvia_febby_santika@gmail.com,TIKI,ONS Rp.18000 Estimasi 1,18000,1,248000,trs-284acb25-570d-4355-b906-5ed86f39f96b
761,2023-11-03 07:17:46,2023-11-03 07:17:46,761,al hakim januario barens,001-875-272-7200x391,al_hakim_januario_barens@gmail.com,POS INDONESIA,Pos Sameday Rp.17000 0 HARI,17000,1,146000,trs-55206bc4-a0fb-4122-abff-af87a079e2b2
762,2023-11-03 07:17:46,2023-11-03 07:17:46,762,amal fatullah,(637)250-9389x89197,amal_fatullah@gmail.com,JNE,CTC Rp.10000 Estimasi 1-2,10000,1,165000,trs-af268a0c-94e5-4a13-a9a9-d9669402dc12
